time;gFx;gFy;gFz;tgF
5.4840;-0.487;-0.82;0.009;0.954
5.4880;-0.522;-0.845;0.057;0.995
5.4980;-0.536;-0.907;0.063;1.055
5.5080;-0.524;-0.926;0.025;1.064
5.5180;-0.504;-0.925;-0.021;1.054
5.5280;-0.487;-0.921;-0.079;1.045
5.5380;-0.489;-0.925;-0.146;1.056
5.5480;-0.515;-0.968;-0.223;1.119
5.5570;-0.499;-0.988;-0.254;1.136
5.5830;-0.423;-0.979;-0.139;1.075
5.5830;-0.423;-0.979;-0.139;1.075
5.5870;-0.401;-1.009;-0.128;1.093
5.5970;-0.415;-0.986;-0.104;1.075
5.6070;-0.453;-0.953;-0.061;1.057
5.6170;-0.513;-0.964;-0.074;1.095
5.6270;-0.538;-0.99;-0.134;1.135
5.6380;-0.472;-0.925;-0.151;1.049
5.6470;-0.357;-0.833;-0.189;0.926
5.6570;-0.379;-0.792;-0.295;0.926
5.6830;-0.515;-0.692;-0.343;0.928
5.6830;-0.515;-0.692;-0.343;0.928
5.6870;-0.529;-0.637;-0.281;0.874
5.6970;-0.576;-0.602;-0.297;0.885
5.7080;-0.595;-0.621;-0.286;0.906
5.7170;-0.583;-0.647;-0.253;0.907
5.7270;-0.558;-0.654;-0.227;0.889
5.7370;-0.531;-0.658;-0.184;0.865
5.7470;-0.485;-0.667;-0.128;0.835
5.7570;-0.433;-0.718;-0.1;0.844
5.7820;-0.274;-0.877;0.142;0.93
5.7830;-0.274;-0.877;0.142;0.93
5.7870;-0.391;-0.678;-0.122;0.792
5.7970;-0.346;-0.713;-0.125;0.802
5.8070;-0.344;-0.807;-0.096;0.882
5.8170;-0.389;-0.832;-0.056;0.92
